,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X
2195,0.15783838,-0.008074351,-0.04667836,-0.41510375,-0.20293356,-0.37028808,-0.48077442
2196,0.21065029,-0.058294848,-0.12329592,-0.42785527,-0.21258293,-0.31173745,-0.48728975
2197,0.29620867,-0.031235005,-0.097588322,-0.36384437,-0.20496826,-0.2915429,-0.41812034
2198,0.305334,-0.029103269,-0.10281155,-0.33701873,-0.1234537,-0.31289415,-0.3810262
2199,0.2878703,-0.043869638,-0.18736699,-0.40606425,-0.1102517,-0.33717493,-0.43968129
2200,0.28279568,-0.02007062,-0.14756753,-0.4161883,-0.17051117,-0.27534795,-0.44696158
2201,0.27999392,-0.024891774,-0.056585506,-0.35177654,-0.23251363,-0.21388179,-0.38784569
2202,0.30412683,-0.01153779,-0.045748434,-0.35937,-0.21974501,-0.18746156,-0.4016892
2203,0.36575083,0.051611527,-0.076359537,-0.33252189,-0.29918152,-0.33568743,-0.42250955
2204,0.31042657,-0.028016961,-0.14095893,-0.29996965,-0.31208043,-0.34062785,-0.38653669
2205,0.28154626,-0.044355893,-0.15661424,-0.33526145,-0.1982377,-0.36748297,-0.4166696
2206,0.26851452,-0.036408917,-0.11988599,-0.28686089,-0.1451973,-0.32253705,-0.38253212
2207,0.31073414,-0.021955054,-0.063596783,-0.20043752,-0.19764128,-0.30125458,-0.28428854
2208,0.25637282,-0.034423113,-0.12291508,-0.2562899,-0.21996118,-0.32528375,-0.33597827
2209,0.27087001,-0.0035761823,-0.10965079,-0.22871598,-0.23834429,-0.27266993,-0.31870399
2210,0.31222257,0.02715833,-0.055096166,-0.1888159,-0.28900766,-0.26167171,-0.27165582
2211,0.21680681,-0.01642128,-0.11651765,-0.23323395,-0.32337861,-0.32178451,-0.31931972
2212,0.27717984,-0.032902938,-0.065472481,-0.98841914,-0.88968502,-0.93007898,-0.99158816
2213,0.28058264,0.00064765182,-0.11314803,-0.99423133,-0.8762285,-0.9739425,-0.99523195
2214,0.27929513,0.0014152784,-0.10302303,-0.99549401,-0.88995859,-0.96325233,-0.99624235
2215,0.27746257,-0.0040097758,-0.085754226,-0.99688765,-0.94961248,-0.98332287,-0.99708513
2216,0.27807579,-0.016084649,-0.10292536,-0.99656101,-0.93845904,-0.9764166,-0.996927
2217,0.27557758,-0.033599874,-0.12093265,-0.99785196,-0.94873276,-0.97378,-0.99816536
2218,0.27256925,-0.025293422,-0.11174066,-0.99339534,-0.92531483,-0.95985389,-0.99526623
2219,0.26641035,-0.044333895,-0.08642705,-0.99015301,-0.88107324,-0.9694048,-0.99109777
2220,0.26601834,-0.045605186,-0.083489015,-0.99292433,-0.89801461,-0.96891749,-0.99339857
2221,0.27607492,-0.017488924,-0.10854144,-0.99588412,-0.98073834,-0.96317874,-0.99623658
2222,0.27743766,-0.018812647,-0.1156528,-0.998162,-0.98544739,-0.98191324,-0.99825466
2223,0.27823674,-0.013598747,-0.10491033,-0.99756957,-0.97851119,-0.98500161,-0.99764844
2224,0.27749141,-0.016006856,-0.10677044,-0.99525193,-0.96253078,-0.98179064,-0.99538046
2225,0.27115701,-0.023285084,-0.098457058,-0.99551721,-0.96113807,-0.97714394,-0.99586761
2226,0.27456969,-0.019564165,-0.095986791,-0.99690248,-0.97170071,-0.98561544,-0.997162
2227,0.28167494,-0.011635512,-0.10851916,-0.99795155,-0.98360846,-0.98953938,-0.99797591
2228,0.28176178,-0.010358686,-0.11452472,-0.99710762,-0.98035602,-0.98387546,-0.9974998
2229,0.27699583,-0.016136861,-0.10928396,-0.99457826,-0.96603088,-0.96012096,-0.99526637
2230,0.27399987,-0.021070347,-0.096872076,-0.98247364,-0.88192475,-0.94482691,-0.98873878
2231,0.27383497,-0.019400046,-0.10007422,-0.96780563,-0.86035657,-0.93941895,-0.98028642
2232,0.27500856,-0.023393342,-0.11346593,-0.97355413,-0.91630374,-0.95515734,-0.98711749
2233,0.27454268,-0.050064143,-0.10796268,-0.97621762,-0.814848,-0.92364574,-0.97967737
2234,0.28925525,0.027506445,-0.076312071,-0.97931691,-0.82959267,-0.88755218,-0.98235176
2235,0.28868303,0.043617112,-0.042253282,-0.89828279,-0.76729912,-0.82793475,-0.94110138
2236,0.2730599,-0.039084577,-0.13248081,-0.89754736,-0.68270513,-0.7662385,-0.93766401
2237,0.26780563,-0.077391933,-0.18526714,-0.98337579,-0.82123351,-0.89946126,-0.9874545
2238,0.27708505,-0.016679517,-0.07605856,-0.9953223,-0.89355905,-0.89339833,-0.99590507
2239,0.27939952,-0.0041880506,-0.076309171,-0.9948973,-0.94503372,-0.88542828,-0.99575072
2240,0.27783859,-0.017440874,-0.12833646,-0.99015807,-0.96002777,-0.94663399,-0.99236862
2241,0.2790715,-0.016881588,-0.11901482,-0.98962801,-0.92166404,-0.94934513,-0.99170069
2242,0.27772158,-0.019073797,-0.11008222,-0.97773943,-0.81330073,-0.93167099,-0.98229634
2243,0.27538803,-0.021688748,-0.11499425,-0.97323762,-0.8179717,-0.93701105,-0.97826895
2244,0.27550911,-0.027161801,-0.14448422,-0.98174909,-0.8825779,-0.94561531,-0.98577625
2245,0.28104231,-0.01521349,-0.13533224,-0.97859751,-0.85899219,-0.92112543,-0.98128296
2246,0.28097006,-0.0024690057,-0.075275818,-0.97997301,-0.87187676,-0.90940938,-0.98339366
2247,0.27221735,-0.024440715,-0.080308375,-0.98724891,-0.81902715,-0.89719862,-0.98911692
2248,0.27186583,-0.022210875,-0.06981069,-0.97205752,-0.80008243,-0.85793344,-0.98009305
2249,0.26779776,-0.024435608,-0.035425988,-0.97217586,-0.83976748,-0.89197753,-0.98000312
2250,0.22853332,0.085512993,-0.045229986,-0.92760037,-0.26386551,-0.52441658,-0.92692671
2251,0.31281257,-0.039882655,-0.18719592,-0.97809132,-0.87665784,-0.86503706,-0.97973668
2252,0.2752249,-0.010685141,-0.097113922,-0.98105799,-0.94174537,-0.94590609,-0.98431415
2253,0.26297821,-0.016029626,-0.082818281,-0.99241251,-0.96728538,-0.97714712,-0.99251274
2254,0.27153012,-0.0255951,-0.087020137,-0.98453785,-0.96131126,-0.96600214,-0.98809175
2255,0.28050625,-0.025998538,-0.10274743,-0.98095683,-0.95127921,-0.94636411,-0.98517383
2256,0.27327275,-0.011318135,-0.10941574,-0.98604296,-0.94290623,-0.96461581,-0.98797636
2257,0.26712427,-0.0065459997,-0.10515867,-0.99341531,-0.95953183,-0.98266364,-0.99383068
2258,0.27441956,-0.017406317,-0.10921714,-0.99521031,-0.97546177,-0.9854956,-0.99523777
2259,0.27368078,-0.017700423,-0.10261749,-0.99667496,-0.98765898,-0.99218992,-0.99710199
2260,0.27771823,-0.019736454,-0.10419396,-0.99802332,-0.98619347,-0.99341462,-0.9981398
2261,0.27919596,-0.018260765,-0.10337552,-0.99695453,-0.98295908,-0.98823871,-0.99719955
2262,0.27566978,-0.013831277,-0.10410622,-0.99557566,-0.99164186,-0.9898329,-0.99573525
2263,0.26964991,-0.014028664,-0.10438142,-0.99535991,-0.99708864,-0.99321327,-0.99538965
2264,0.27006221,-0.013802692,-0.10177667,-0.99601492,-0.99169749,-0.99047599,-0.99633521
2265,0.27802772,-0.01620712,-0.10442389,-0.99649759,-0.98831158,-0.99160215,-0.99685071
2266,0.27808866,-0.017323788,-0.10520732,-0.99671288,-0.99313225,-0.99134968,-0.99728062
2267,0.27605442,-0.015738871,-0.10805768,-0.99768388,-0.99476747,-0.99130581,-0.99827366
2268,0.27678086,-0.016821386,-0.11024156,-0.99799113,-0.99332476,-0.99144582,-0.99828846
2269,0.2749233,-0.016150041,-0.10843466,-0.99713818,-0.98892565,-0.98897604,-0.99775884
2270,0.42805651,-0.027894287,-0.42723163,-0.82339134,-0.75217051,-0.31893855,-0.83443428
2271,0.26422343,-0.01008599,-0.096053553,-0.97667448,-0.94442343,-0.92659216,-0.9788089
2272,0.27688039,-0.021854162,-0.088907453,-0.98071126,-0.96546193,-0.96559585,-0.98593935
2273,0.27063663,-0.020683644,-0.097366248,-0.98326994,-0.97191952,-0.97812053,-0.98834641
2274,0.27438232,-0.015641081,-0.1001346,-0.99508259,-0.98831773,-0.99179411,-0.99631368
2275,0.27304558,-0.0097501515,-0.097705853,-0.99784019,-0.98344313,-0.98995082,-0.99813029
2276,0.29044568,-0.030219201,-0.14730598,-0.96921776,-0.84810385,-0.87391334,-0.97536247
2277,0.30329198,-0.032727646,-0.18592336,-0.95041549,-0.75280067,-0.88861993,-0.95794336
2278,0.27651085,-0.018810034,-0.11987133,-0.95329921,-0.78065367,-0.87999705,-0.95821592
2279,0.2791638,-0.011314823,-0.10965597,-0.97069948,-0.88897887,-0.89828712,-0.97207241
2280,0.2830652,-0.002634705,-0.10801449,-0.98015011,-0.95740786,-0.91160333,-0.98195406
2281,0.27104734,-0.013911309,-0.080672007,-0.99015655,-0.98092809,-0.96755658,-0.99083711
2282,0.2779879,-0.016370392,-0.11134549,-0.98486947,-0.94347192,-0.93328451,-0.98804887
2283,0.28761803,-0.016910412,-0.14575505,-0.98112902,-0.93634696,-0.90580566,-0.98310041
2284,0.28028164,-0.031042297,-0.11409552,-0.98383414,-0.9065383,-0.89130918,-0.9857032
2285,0.26781533,-0.032277589,-0.079505982,-0.99042133,-0.89150484,-0.95921835,-0.9921243
2286,-0.47255704,0.036756512,-0.05959694,-0.25556596,-0.66177362,-0.84663764,-0.27227349
2287,0.37319538,-0.0343337,-0.11624304,-0.89420531,-0.94025333,-0.95354805,-0.89275189
2288,0.24866761,-0.016789499,-0.10522728,-0.95379651,-0.97347834,-0.9737366,-0.96450421
2289,0.25749172,-0.015533183,-0.1060165,-0.9818967,-0.99239848,-0.99068247,-0.98261947
2290,0.27808109,-0.018029178,-0.10742568,-0.99370241,-0.99036358,-0.99532549,-0.99393757
2291,0.26681931,-0.016191479,-0.10969564,-0.99352912,-0.98243757,-0.99260215,-0.9938489
2292,0.2763311,-0.013231733,-0.11494102,-0.9809046,-0.97703659,-0.9898897,-0.9862896
2293,0.28911236,-0.014916668,-0.1135586,-0.98230112,-0.97903596,-0.98354706,-0.98606597
2294,0.27481608,-0.019172606,-0.1061073,-0.98938732,-0.98643346,-0.98611953,-0.99026173
2295,0.27300007,-0.019130508,-0.10291364,-0.99140585,-0.98976308,-0.9919266,-0.99247783
2296,0.27852462,-0.017440357,-0.10691166,-0.99431726,-0.99286032,-0.99017398,-0.99462872
2297,0.27314971,-0.01708843,-0.11340174,-0.98924695,-0.97999095,-0.98491921,-0.99092883
2298,0.26845987,-0.018653166,-0.10848237,-0.98802947,-0.97501012,-0.98174282,-0.99007667
2299,0.27301317,-0.019450951,-0.10446765,-0.99128547,-0.98352618,-0.99073319,-0.99257738
2300,0.27906071,-0.017191752,-0.10860044,-0.99233205,-0.99064111,-0.9923285,-0.99384466
2301,0.28045169,-0.0156851,-0.11034101,-0.98984642,-0.99336617,-0.9864939,-0.9907126
2302,0.27311678,-0.017114358,-0.10699413,-0.98335502,-0.99010729,-0.98506315,-0.9856207
2303,0.28576771,-0.063035304,-0.0074547906,-0.95010488,-0.77411387,-0.78686915,-0.95628334
2304,0.24629052,-0.015862467,-0.1022761,-0.96665105,-0.92531762,-0.93800243,-0.97224273
2305,0.22952004,-0.023986638,-0.091180425,-0.98572068,-0.96334611,-0.96883882,-0.98723405
2306,0.22968976,-0.021353244,-0.096718132,-0.9898483,-0.98058023,-0.97801518,-0.99107722
2307,0.24717033,-0.015763317,-0.10994553,-0.98502525,-0.99207768,-0.99283527,-0.98675485
2308,0.27798022,-0.017221067,-0.1076112,-0.99071819,-0.9915436,-0.99364304,-0.99148139
2309,0.2678207,-0.017353342,-0.10647138,-0.98880968,-0.99189064,-0.99334603,-0.9885499
2310,0.25319955,-0.015967446,-0.10978773,-0.98757507,-0.99180971,-0.99415868,-0.99294597
2311,0.30209894,-0.014697521,-0.1111867,-0.96557952,-0.98772338,-0.98825051,-0.96757225
2312,0.26993962,-0.018239553,-0.10613853,-0.94832829,-0.98420845,-0.98565597,-0.9486164
2313,0.19682966,-0.020008281,-0.10596677,-0.98316602,-0.99030834,-0.98475752,-0.9839221
2314,0.23431136,-0.015930153,-0.10984644,-0.97853951,-0.9944568,-0.98910762,-0.97766114
2315,0.28728551,-0.01626463,-0.11086752,-0.98873337,-0.99182325,-0.9965172,-0.98903082
2316,0.28715158,-0.016731107,-0.10965683,-0.98916307,-0.99048859,-0.99103947,-0.9893646
2317,0.19304071,-0.0097692172,-0.14789921,-0.39045822,0.11503358,-0.23059896,-0.41313725
2318,0.30223587,-0.038115273,-0.098104085,-0.33347299,0.20214379,-0.23277094,-0.352478
2319,0.26883746,-0.056472493,-0.13664441,-0.29543358,0.23345982,-0.23231691,-0.31851803
2320,0.22044189,-0.0026843092,-0.12343959,-0.34384198,0.24115225,-0.23169913,-0.38423512
2321,0.27245707,0.013753493,-0.10192633,-0.37262,0.21296769,-0.18584103,-0.41724471
2322,0.29457873,-0.037653172,-0.1163737,-0.34525734,0.17898517,-0.13203414,-0.38331703
2323,0.32377976,-0.024764981,-0.13353756,-0.27942586,0.28700966,-0.12463398,-0.33288054
2324,0.25768621,0.0026938709,-0.091267229,-0.27297871,0.30777892,-0.14319785,-0.3132952
2325,0.2706278,-0.010272506,-0.089304855,-0.31907664,0.26840562,-0.13016868,-0.35694838
2326,0.349237,-0.020092456,-0.0994859,-0.33603092,0.37458803,-0.1126801,-0.41833722
2327,0.29199082,-0.033700304,-0.12229006,-0.28917906,0.30045702,-0.14380218,-0.372779
2328,0.18595573,-0.050558653,-0.11750003,-0.25462238,0.18147777,-0.15275108,-0.30110334
2329,0.21759441,-0.012164304,-0.11158377,-0.31780296,0.27793884,-0.13646967,-0.3619705
2330,0.3262592,0.015063735,-0.11272865,-0.3503113,0.35516908,-0.13927076,-0.41362699
2331,0.21288325,-0.040077079,-0.16076594,-0.33718496,0.24012642,-0.16868447,-0.3727103
2332,0.34171727,-0.029329374,-0.14196855,-0.24052322,0.44197712,-0.096531937,-0.29449602
2333,0.24264884,-0.010047346,-0.13410009,-0.19011162,0.40451525,-0.11914786,-0.22426615
2334,0.28794186,-0.020799102,-0.087880085,-0.24302542,0.28523794,-0.14706858,-0.28072139
2335,0.28182212,-0.050143279,-0.11216849,-0.25913342,0.34997991,-0.12297694,-0.31487766
2336,0.20732943,0.003954743,-0.10325135,-0.21337867,0.26451495,-0.13338943,-0.26260975
2337,0.38754091,-0.03417164,-0.13176108,-0.16511634,0.3507442,-0.1047345,-0.23419856
2338,0.25194104,-0.026413507,-0.10725117,-0.10069472,0.35550174,-0.10793099,-0.13725776
2339,0.23740222,0.0193144,-0.049836732,-0.1579259,0.35761009,-0.18335207,-0.17379683
2340,0.30659211,-0.040754704,-0.13068552,-0.2394578,0.35883473,-0.12431159,-0.26368845
2341,0.19163174,-0.047056656,-0.21037707,-0.20367912,0.31284552,-0.10618618,-0.23802223
2342,0.3058569,-0.022279937,-0.14683832,-0.21169722,0.38713005,0.014520669,-0.2704194
2343,0.32403503,-0.0086344887,-0.069813313,-0.28331508,0.37829091,-0.071808538,-0.34389179
2344,0.44484286,0.00074136587,-0.18912317,0.27788029,0.4184965,0.098456702,0.2175492
2345,0.24520726,-0.0053145483,-0.12733649,0.21038876,0.4983139,0.053130028,0.13513742
2346,0.15193168,0.0073517037,-0.12147922,0.23845885,0.72079731,0.022878114,0.17694264
2347,0.36297669,-0.043583454,-0.10652788,0.26453496,0.96346226,0.10442347,0.20205658
2348,0.33614569,-0.036783438,-0.098167419,0.2791903,0.83273772,0.044449656,0.23721987
2349,0.14175689,0.031915446,0.00108379,0.21866559,0.57710027,-0.056985258,0.14874406
2350,0.2290482,-0.019593132,-0.087462263,0.097772912,0.48960141,-0.13869908,0.030376206
2351,0.37615498,0.019176227,-0.15226885,0.015408062,0.5377658,-0.055309155,-0.0030694616
2352,0.31751376,-0.029725257,-0.11036996,-0.05019467,0.54937506,-0.021931908,-0.07777642
2353,0.2987442,-0.052431411,-0.13028711,0.016623412,0.60082485,0.11308372,-0.040124522
2354,0.20246527,0.04329711,-0.064729139,0.098778059,0.65189517,0.10295629,0.040273485
2355,0.24239151,-0.035799942,-0.11754041,0.14741837,0.88424394,-0.070224928,0.11540128
2356,0.33191637,-0.044417157,-0.077748746,0.19817136,0.80324037,-0.13678552,0.17954823
2357,0.20965796,0.017828698,-0.058917718,0.18571084,0.39235217,-0.055058969,0.16573544
2358,0.46013352,0.023488099,-0.11016102,0.012780918,0.47349303,-0.13144759,-0.019018631
2359,0.4036586,-0.0071801733,-0.093900672,-0.095496952,0.30000773,-0.16897501,-0.11905319
2360,0.18485338,-0.041543376,-0.11706283,-0.15218339,0.31154095,-0.22840606,-0.24034148
2361,0.25560634,-0.028408804,-0.10675935,-0.08226206,0.44982592,-0.18974361,-0.16450789
2362,0.42209484,0.01916521,-0.086064079,-0.041764106,0.48904207,-0.19754781,-0.05924458
2363,0.31725053,-0.048111971,-0.1240573,-0.013865393,0.51187078,-0.13756332,-0.036010719
2364,0.25046873,-0.02453063,-0.085242223,0.020241442,0.47760753,-0.095925135,-0.026158726
2365,0.20911069,0.031148217,-0.094096886,-0.02096296,0.37926731,-0.22848752,-0.06231517
2366,-0.047663634,-0.12549449,-0.2995972,-0.27184095,0.024252817,-0.20044872,-0.32596046
2367,0.21142785,0.0082682567,-0.1385657,-0.17050293,-0.0166282,-0.20508588,-0.23079094
2368,0.41753464,-0.015953037,-0.12982931,-0.12569884,0.16636058,-0.15617702,-0.14963494
2369,0.35760955,-0.026352301,-0.1093662,-0.11972054,0.24045152,-0.14545428,-0.14008611
2370,0.24488508,-0.038492233,-0.10669665,-0.0037222696,0.34408037,-0.17106429,-0.056077497
2371,0.20998341,-0.063370665,-0.16996974,0.011546087,0.31182334,-0.16095511,-0.046794868
2372,0.20950761,-0.0062665309,-0.17391817,-0.09489408,0.16139372,-0.11308055,-0.12621508
2373,0.23317504,0.036579473,-0.1007834,-0.19721645,0.053151153,-0.20252959,-0.25278317
2374,0.15157776,-0.093995202,-0.27577882,-0.28666087,-0.10155034,-0.24215121,-0.34534651
2375,0.20462866,-0.038858867,-0.15434701,-0.26155823,-0.075823632,-0.26244512,-0.32786881
2376,0.14290926,-0.022732164,-0.077416815,-0.30013521,-0.087464518,-0.26821642,-0.37965264
2377,0.23399777,-0.0010985198,-0.080193201,-0.2169721,-0.041827542,-0.24386865,-0.27727306
2378,0.34782286,-0.024854152,-0.12785506,-0.13715275,0.010846438,-0.1628275,-0.17036579
2379,0.23995784,-0.055918051,-0.16207086,-0.1590232,-0.042667322,-0.15536723,-0.20077208
2380,0.24352068,-0.014203985,-0.11824306,-0.17603943,0.036008416,-0.24240039,-0.21817722
2381,0.28353914,-0.010882539,-0.07304741,-0.1981631,-0.004187106,-0.3018194,-0.22280767
2382,0.33633915,-0.026549832,-0.11798388,-0.20800673,-0.16315912,-0.24981588,-0.23552633
2383,0.32730538,0.034859517,-0.087389363,-0.2645502,-0.28771658,-0.20823316,-0.31288726
2384,0.15810684,-0.096766116,-0.10781793,-0.25590805,0.002471584,-0.20827798,-0.29412277
2385,0.22440801,-0.025266746,-0.1371396,-0.24027023,-0.056010465,-0.24861116,-0.29487922
2386,0.29499888,0.010637718,-0.12140246,-0.21376072,0.0076101689,-0.21787529,-0.27667184
2387,0.38894675,-0.012259075,-0.068270394,-0.11499219,0.07245687,-0.24936253,-0.16341817
2388,0.27979295,-0.042800152,-0.066501689,0.0058414278,0.15070557,-0.32239093,-0.048435338
2389,0.17470369,-0.073955571,-0.18309527,-0.037372227,0.2022844,-0.14654404,-0.098683305
2390,0.20346813,-0.044421305,-0.19045523,-0.12530395,0.078533492,-0.13111309,-0.15844209
2391,0.27572822,0.0092556944,-0.060034324,-0.098956306,-0.035184883,-0.22230615,-0.13060932
2392,0.20504269,-0.084072627,-0.14433133,-0.88159621,-0.81472416,-0.52272774,-0.89519092
2393,0.29079962,-0.03388875,-0.1801664,-0.89469051,-0.72491921,-0.79613909,-0.91130336
2394,0.29793157,-0.0019919631,-0.14646803,-0.90001314,-0.74896399,-0.89804687,-0.92306068
2395,0.18895351,-0.093564806,-0.05223458,-0.88897054,-0.6706032,-0.80757735,-0.89575128
2396,0.25166352,-0.042181194,-0.020486008,-0.90106585,-0.62177738,-0.80765614,-0.90926651
2397,0.30719443,0.0058240619,-0.10763201,-0.90601903,-0.79916259,-0.83859862,-0.91440655
2398,0.2546126,-0.041327615,-0.14799527,-0.9176881,-0.87833804,-0.90297421,-0.93736971
2399,0.27797192,-0.022012655,-0.11034216,-0.98220239,-0.91440139,-0.93332075,-0.98449932
2400,0.28073498,-0.013256907,-0.10577993,-0.97430858,-0.91507116,-0.90876684,-0.98209603
2401,0.26784317,-0.026526435,-0.13565183,-0.96690624,-0.8728322,-0.89772375,-0.97463063
2402,0.28524731,-0.012816517,-0.12625647,-0.97322817,-0.86743601,-0.93262133,-0.97860803
2403,0.29804513,0.0018925793,-0.099531777,-0.98792928,-0.9310899,-0.97461142,-0.98910576
2404,0.27653344,-0.017161576,-0.090308929,-0.94354876,-0.71993013,-0.92899091,-0.96309898
2405,0.25374609,-0.034599516,-0.092834058,-0.93403949,-0.70795446,-0.85610597,-0.94538648
2406,0.28770373,-0.0079533475,-0.11522729,-0.95252192,-0.8246956,-0.84564068,-0.95796171
2407,0.28801815,-0.0013009778,-0.075000286,-0.89617079,-0.77660776,-0.69120219,-0.92289941
2408,0.28589089,-0.0087063878,-0.094392175,-0.8960972,-0.80303486,-0.6833363,-0.92347897
2409,0.30054695,-0.006639668,-0.1435155,-0.97332673,-0.91317145,-0.92388288,-0.97853175
2410,0.27419198,-0.021761617,-0.10232441,-0.99407171,-0.9775873,-0.97444276,-0.99475753
2411,0.28075961,-0.011321918,-0.10330193,-0.98874939,-0.94009593,-0.95770432,-0.99038334
2412,0.38147218,0.050494564,0.069103396,-0.83648929,-0.58425876,-0.74893499,-0.85282619
2413,0.26699524,-0.019578294,0.074625401,-0.88956956,-0.78900176,-0.76911018,-0.91998488
2414,0.31286197,0.0036755843,-0.050114801,-0.97184448,-0.93761506,-0.90636099,-0.97486782
2415,0.27665104,-0.017916053,-0.10839934,-0.98421073,-0.95219158,-0.97533164,-0.9859136
2416,0.27170757,-0.019557682,-0.13224408,-0.97305048,-0.91551777,-0.93765472,-0.97976789
2417,0.28071945,-0.015801602,-0.14428136,-0.97042395,-0.90162602,-0.93086493,-0.97863129
2418,0.27479915,-0.024267524,-0.13719323,-0.9800845,-0.93496247,-0.96052227,-0.98498021
2419,0.27882341,-0.015603714,-0.10482872,-0.98433821,-0.94642234,-0.95248449,-0.9863505
2420,0.2957867,-0.0011846421,-0.086496572,-0.98467647,-0.95250344,-0.97050177,-0.98719599
2421,0.30059531,0.0017353919,-0.12405118,-0.98176787,-0.92486688,-0.94022425,-0.984443
2422,0.30427627,0.0083390429,-0.11687116,-0.97842069,-0.90339178,-0.92928129,-0.97972543
2423,0.28218376,-0.012229927,-0.092763614,-0.97871313,-0.8942372,-0.97522876,-0.98095847
2424,0.26335273,-0.030942527,-0.10628769,-0.99302565,-0.95974213,-0.98963851,-0.99414944
2425,0.28104783,-0.014212644,-0.10581334,-0.99221528,-0.96788631,-0.98840482,-0.99285732
2426,0.27424209,-0.020836805,-0.11432459,-0.98815183,-0.95305447,-0.98465545,-0.98910553
2427,0.25762191,0.02340839,-0.014782173,-0.92237265,-0.70451226,-0.77911345,-0.94461618
2428,0.26463599,-0.0097173318,-0.088475628,-0.98529028,-0.94875124,-0.86815667,-0.98977369
2429,0.27674841,-0.010856155,-0.08339035,-0.99133461,-0.96834539,-0.93257532,-0.99372325
2430,0.27207439,-0.015422786,-0.051672717,-0.98978778,-0.9743717,-0.92429228,-0.99169564
2431,0.26944664,-0.01329572,-0.075957448,-0.9933314,-0.98463288,-0.92634616,-0.99351548
2432,0.27919025,-0.016995423,-0.12063419,-0.99648517,-0.99277749,-0.9829783,-0.99721202
2433,0.27940776,-0.017046747,-0.1146589,-0.99904751,-0.99083423,-0.98276711,-0.9988941
2434,0.27809743,-0.015552885,-0.10513955,-0.99960647,-0.99015631,-0.98319053,-0.99937488
2435,0.27727287,-0.016560625,-0.10080769,-0.99846591,-0.99360039,-0.98207599,-0.99845022
2436,0.2777707,-0.01893374,-0.10246806,-0.99812737,-0.99341515,-0.97972604,-0.99817118
2437,0.27887714,-0.019811593,-0.10608102,-0.99891069,-0.99393288,-0.98267431,-0.9987387
2438,0.27684565,-0.016135177,-0.10571234,-0.9991586,-0.9915614,-0.98887274,-0.99914135
2439,0.27418838,-0.013726535,-0.10596024,-0.99811689,-0.99428499,-0.98564895,-0.99847027
2440,0.2642618,-0.0091472989,-0.066946883,-0.98963738,-0.97418089,-0.92464138,-0.9892966
2441,0.27947353,-0.0076119712,-0.079919089,-0.99450559,-0.96876689,-0.95937254,-0.99540622
2442,0.28013555,-0.02071159,-0.08762522,-0.99344807,-0.96625587,-0.9702386,-0.99438708
2443,0.27773595,-0.021585259,-0.099404745,-0.9802239,-0.96292562,-0.95036777,-0.98562703
2444,0.27405488,-0.01352295,-0.13684678,-0.97907178,-0.96252858,-0.96327871,-0.98428311
2445,0.27713114,0.0010448868,-0.1561242,-0.9701577,-0.9344443,-0.91681433,-0.97604316
2446,0.27945888,-0.029818877,-0.073836808,-0.96659452,-0.82712784,-0.80765319,-0.96961701
2447,0.27907616,-0.03016656,-0.062673475,-0.97563331,-0.8291096,-0.83502571,-0.97695245
2448,0.27549904,-0.00039428807,-0.15372324,-0.96528803,-0.91210042,-0.89816865,-0.96998042
2449,0.27233165,-0.0082778682,-0.15498416,-0.96333878,-0.93183683,-0.88704012,-0.96737395
2450,0.28057621,-0.0098881119,-0.092730882,-0.97871074,-0.96462227,-0.88960117,-0.98363261
2451,0.28175973,-0.021476827,-0.0758912,-0.99345083,-0.97101411,-0.94580922,-0.99384774
2452,0.27754209,-0.029861682,-0.097546267,-0.99222613,-0.96931494,-0.96634904,-0.99305469
2453,0.27587123,-0.019981047,-0.11993344,-0.99191118,-0.9499403,-0.91875962,-0.99235437
2454,0.27461647,-0.0054985834,-0.14048385,-0.99500738,-0.96986057,-0.93321681,-0.99588484
2455,0.27774373,-0.010012272,-0.10177762,-0.99654446,-0.97193879,-0.94580591,-0.99767537
2456,0.28084703,-0.014479064,-0.083929581,-0.99250281,-0.96873747,-0.97018144,-0.99412713
2457,-0.59200434,0.14698327,0.052560771,-0.42436336,-0.22019354,-0.70417659,-0.44086615
2458,0.23922349,-0.031476683,-0.10547274,-0.89572975,-0.91020046,-0.94404409,-0.90776241
2459,0.30756021,-0.015544693,-0.12270115,-0.97572269,-0.96584237,-0.97224721,-0.97730178
2460,0.27014101,-0.012599132,-0.1127965,-0.98555925,-0.98711424,-0.97306378,-0.98658705
2461,0.24892686,-0.015164196,-0.10311529,-0.99155436,-0.99050954,-0.98881652,-0.9928919
2462,0.25643104,-0.017199647,-0.1032866,-0.98911303,-0.98640622,-0.99155069,-0.98978841
2463,0.25650293,-0.016715755,-0.10488152,-0.98839149,-0.98379186,-0.98854737,-0.98970421
2464,0.25173209,-0.01456792,-0.11095276,-0.99259637,-0.98889078,-0.98496654,-0.99347092
2465,0.26565644,-0.015344657,-0.10889986,-0.99468661,-0.99318922,-0.98363677,-0.99554172
2466,0.26769147,-0.017045348,-0.10258472,-0.99033055,-0.99480156,-0.99089474,-0.99056016
2467,0.25646467,-0.01646121,-0.10893345,-0.98118801,-0.98729933,-0.9864334,-0.98499132
2468,0.21382307,-0.017732693,-0.094796045,-0.97157534,-0.97895164,-0.97031501,-0.97190626
